Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
2300,California State University Fresno,USA,17.1,38.18,19.97,24.4,34.04,29.97,163.65
2301,Hubei University of Chinese Medicine,CHINA MAINLAND,22.02,41.09,15.49,14.55,36.62,33.72,163.5
2302,University of Limpopo,SOUTH AFRICA,22.54,37.24,18.42,28.01,31.39,25.82,163.42
2303,University of Basrah,IRAQ,18.67,37.9,16.97,28.51,32.06,29.32,163.42
2304,Multimedia University,MALAYSIA,16.51,39.0,17.95,26.32,33.39,30.2,163.37
2305,Diponegoro University,INDONESIA,18.93,38.67,24.99,29.16,27.5,24.05,163.3
2306,Sefako Makgatho Health Sciences University,SOUTH AFRICA,27.1,35.91,16.2,26.82,29.75,27.51,163.29
2307,Tianjin University of Commerce,CHINA MAINLAND,23.2,37.75,14.87,21.59,34.69,31.08,163.17
2308,Louisiana Technical University,USA,14.64,40.53,17.71,21.88,34.91,33.49,163.15
2309,Guangxi University of Chinese Medicine,CHINA MAINLAND,24.31,38.61,15.6,16.05,36.16,32.39,163.12
2310,Namik Kemal University,TURKEY,23.2,38.65,19.52,19.55,33.78,28.37,163.07
2311,Andhra University,INDIA,19.45,40.14,19.55,21.22,33.37,29.26,162.99
2312,National Institute of Technology Hamirpur,INDIA,21.72,41.03,16.41,16.58,34.82,32.24,162.79
2313,Changsha University,CHINA MAINLAND,21.64,39.8,13.93,14.81,37.17,35.37,162.71
2314,Beirut Arab University,LEBANON,17.1,37.69,15.36,29.39,32.6,30.52,162.65
2315,Escuela Superior Politecnica del Litoral,ECUADOR,17.1,37.07,16.27,31.71,31.57,28.86,162.57
2316,University of Bahrain,BAHRAIN,18.22,36.88,15.55,30.26,32.06,29.55,162.5
2317,Catholic Kwandong University,SOUTH KOREA,21.64,39.1,17.04,20.69,34.46,29.53,162.46
2318,Hitit University,TURKEY,17.76,39.08,18.85,18.65,35.87,32.22,162.43
2319,Shiv Nadar University,INDIA,23.05,38.95,15.71,22.99,32.33,29.34,162.38
2320,University of Bisha,SAUDI ARABIA,26.19,33.93,13.74,28.74,30.9,28.84,162.33
2321,Al Baha University,SAUDI ARABIA,25.37,34.44,15.64,30.81,29.44,26.6,162.3
2322,Morehouse School of Medicine,USA,14.09,41.42,16.96,20.07,35.64,34.0,162.18
2323,Universidade do Vale do Rio dos Sinos (Unisinos),BRAZIL,18.4,38.74,18.53,25.16,32.14,29.16,162.13
2324,Thai Nguyen University,VIETNAM,22.98,35.53,15.89,27.86,31.7,28.13,162.09
2325,Shahrekord University Medical Sciences,IRAN,14.64,43.95,17.58,21.77,33.0,31.12,162.07
2326,Yancheng Teachers University,CHINA MAINLAND,21.1,39.45,15.4,17.08,36.19,32.76,161.97
2327,Huanggang Normal University,CHINA MAINLAND,20.62,39.88,14.36,16.54,35.82,34.73,161.93
2328,Nanning Normal University,CHINA MAINLAND,22.98,38.41,14.99,17.36,35.41,32.76,161.91
2329,Vidyasagar University,INDIA,19.45,40.17,16.27,20.04,34.3,31.66,161.89
2330,University of Sindh,PAKISTAN,18.04,37.6,16.55,28.17,32.18,29.33,161.87
2331,Kansai University,JAPAN,22.25,37.12,19.19,21.57,33.63,28.02,161.77
2332,Munzur University,TURKEY,14.31,40.11,13.43,16.23,38.25,39.41,161.74
2333,Konyang University,SOUTH KOREA,22.84,40.98,17.3,16.79,34.06,29.69,161.66
2334,Universidad El Bosque,COLOMBIA,9.84,40.04,16.21,29.14,33.14,33.26,161.62
2335,Dunarea De Jos University Galati,ROMANIA,22.25,39.38,20.86,24.36,28.8,25.96,161.61
2336,Tyumen State University,RUSSIA,21.25,36.35,19.6,28.28,29.58,26.35,161.43
2337,Norwegian School of Economics (NHH),NORWAY,16.61,39.76,13.32,25.86,33.82,32.04,161.42
2338,Adiyaman University,TURKEY,20.78,37.92,20.85,22.43,32.37,27.06,161.4
2339,Tibet University,CHINA MAINLAND,21.79,39.12,13.39,18.75,34.78,33.54,161.39
2340,Jomo Kenyatta University of Agriculture & Technology,KENYA,17.48,36.99,15.39,29.64,32.08,29.77,161.35
2341,Hunan University of Technology & Business,CHINA MAINLAND,19.71,38.14,11.66,16.05,37.21,38.58,161.34
2342,Sophia University,JAPAN,17.76,38.55,17.71,24.6,33.47,29.2,161.28
2343,National United University,TAIWAN,22.91,38.09,14.99,21.85,33.41,29.97,161.23
2344,Torrens University Australia,AUSTRALIA,16.9,37.9,9.16,20.69,35.51,41.06,161.22
2345,Pavlov First Saint Petersburg State Medical University,RUSSIA,9.56,38.42,16.66,25.26,34.54,36.77,161.21
2346,Universitas Syiah Kuala,INDONESIA,14.64,40.72,19.64,28.5,29.23,28.31,161.05
2347,Balikesir University,TURKEY,20.7,39.26,18.63,19.45,33.85,29.1,160.99
2348,Halmstad University,SWEDEN,13.86,38.58,15.15,26.33,34.54,32.46,160.93
2349,University of the South Pacific,FIJI,15.7,37.57,15.84,30.93,32.24,28.65,160.93
2350,Sari Agricultural Sciences & Natural Resources University (SANRU),IRAN,14.86,40.59,13.01,21.27,35.17,35.87,160.78
2351,Ambo University,ETHIOPIA,8.83,40.93,9.66,17.44,36.61,47.28,160.75
2352,Grand Valley State University,USA,17.38,39.26,18.57,21.83,33.8,29.82,160.65
2353,Wichita State University,USA,16.01,40.16,17.57,22.83,33.75,30.26,160.57
2354,University of Bedfordshire,ENGLAND,11.71,40.4,16.81,26.35,34.25,31.05,160.57
2355,Gauhati University,INDIA,20.86,38.62,17.86,20.13,33.16,29.91,160.54
2356,Manipal University Jaipur,INDIA,20.37,38.74,16.89,20.94,32.66,30.88,160.48
2357,University of Aizu,JAPAN,13.52,37.13,16.01,29.16,33.06,31.59,160.47
2358,Tokyo University of Pharmacy & Life Sciences,JAPAN,21.33,38.89,16.4,19.7,34.24,29.87,160.44
2359,London Business School,ENGLAND,13.17,40.74,11.3,24.8,34.22,36.13,160.36
2360,PSG College Technology,INDIA,17.66,39.32,16.78,18.37,35.77,32.44,160.34
2361,Universidad San Sebastian,CHILE,17.0,37.98,16.93,28.99,31.3,28.06,160.25
2362,Shaanxi University of Chinese Medicine,CHINA MAINLAND,23.9,39.0,16.81,14.34,35.65,30.55,160.24
2363,GGS Indraprastha University,INDIA,20.29,40.42,18.23,17.78,33.26,30.23,160.2
2364,Universidade Estadual do Ceara,BRAZIL,22.62,36.73,19.69,22.52,32.08,26.44,160.08
2365,Hubei University of Science & Technology,CHINA MAINLAND,20.29,38.82,15.0,16.23,36.39,33.35,160.07
2366,Universidad Catolica del Maule,CHILE,22.62,35.08,16.97,30.7,29.31,25.23,159.91
2367,Lucknow University,INDIA,18.4,39.49,17.12,22.18,33.13,29.57,159.89
2368,National Taipei University of Nursing & Health Science (NTUNHS),TAIWAN,27.04,36.19,15.43,19.55,33.35,28.29,159.86
2369,Shenyang Jianzhu University,CHINA MAINLAND,21.56,37.52,17.12,17.48,34.83,31.28,159.8
2370,Srinakharinwirot University,THAILAND,20.7,37.33,16.91,23.24,32.43,29.06,159.67
2371,University of the Philippines Los Banos,PHILIPPINES,19.02,37.75,17.24,29.56,29.7,26.33,159.6
2372,Hubei Minzu University,CHINA MAINLAND,17.29,39.55,13.29,15.11,37.52,36.82,159.57
2373,German-Jordanian University,JORDAN,15.18,37.05,14.48,27.22,33.43,32.15,159.52
2374,Urmia University of Technology,IRAN,18.31,38.86,13.91,20.28,35.21,32.94,159.52
2375,Baku State University,AZERBAIJAN,10.93,39.1,18.07,29.07,30.07,32.23,159.46
2376,Central University of Rajasthan (CURAJ),INDIA,16.61,41.71,15.53,21.06,33.17,31.39,159.46
2377,National Chin-Yi University of Technology,TAIWAN,26.44,37.28,16.61,21.75,31.21,26.13,159.42
2378,Heilongjiang Bayi Agricultural University,CHINA MAINLAND,24.31,37.06,16.11,17.82,34.44,29.68,159.41
2379,Christ University,INDIA,25.04,37.46,16.74,22.3,30.12,27.71,159.38
2380,University of Venda,SOUTH AFRICA,16.51,38.67,16.48,26.74,31.85,29.02,159.27
2381,Sebelas Maret University,INDONESIA,13.17,38.68,24.99,26.67,28.07,27.67,159.25
2382,Karnatak University,INDIA,16.41,39.73,15.28,20.86,34.13,32.83,159.24
2383,Lingnan University,HONG KONG,22.25,36.31,16.3,25.03,32.37,26.73,158.99
2384,Afyon Kocatepe University,TURKEY,21.72,37.67,18.79,18.72,33.41,28.68,158.98
2385,Universidade Nove de Julho,BRAZIL,18.04,37.38,18.67,24.15,32.37,28.36,158.96
2386,Williams College,USA,15.28,38.38,16.71,23.04,34.16,31.32,158.89
2387,Sultan Moulay Slimane University of Beni Mellal,MOROCCO,28.03,35.77,17.26,24.86,28.75,24.18,158.85
2388,Cape Peninsula University of Technology,SOUTH AFRICA,19.37,38.57,17.83,25.09,30.43,27.56,158.85
2389,Athens University of Economics & Business,GREECE,14.64,38.23,16.48,29.15,32.02,28.22,158.74
2390,European University Cyprus,CYPRUS,15.7,37.65,15.31,30.37,30.6,29.0,158.62
2391,Muroran Institute of Technology,JAPAN,14.97,36.61,14.58,22.74,34.91,34.8,158.6
2392,Foro Italico University of Rome,ITALY,14.09,40.37,14.1,24.4,33.48,31.92,158.36
2393,Pedagogical University of Cracow,POLAND,22.84,35.13,18.1,26.66,30.71,24.9,158.34
2394,Chia Nan University of Pharmacy & Science,TAIWAN,17.66,39.06,15.51,19.52,35.03,31.53,158.31
2395,University Sri Jayewardenepura,SRI LANKA,20.29,40.35,15.55,26.92,29.02,26.16,158.3
2396,Guru Jambheshwar University of Science & Technology,INDIA,13.98,44.09,15.4,16.75,34.54,33.53,158.28
2397,Ozyegin University,TURKEY,18.4,34.56,17.73,26.21,32.35,29.0,158.25
2398,University of Jammu,INDIA,17.19,40.28,16.4,20.66,32.79,30.87,158.19
2399,New York Institute Technology,USA,13.86,37.87,16.64,24.56,33.41,31.83,158.18
2400,Universidade Estadual de Feira de Santana,BRAZIL,17.76,38.18,17.07,23.33,32.84,28.97,158.16
2401,West University of Timisoara,ROMANIA,21.72,35.45,20.14,25.48,29.81,25.48,158.08
2402,Universidad ICESI,COLOMBIA,10.93,38.14,16.31,24.78,33.38,34.36,157.9
2403,Universite de Mascara,ALGERIA,13.86,36.86,12.93,25.93,33.89,34.36,157.83
2404,Nanjing Xiaozhuang University,CHINA MAINLAND,23.83,36.86,14.3,18.51,33.62,30.65,157.77
2405,Staffordshire University,ENGLAND,17.29,36.84,15.87,25.88,32.7,29.16,157.74
2406,Siirt University,TURKEY,22.02,36.53,15.34,21.41,32.43,29.82,157.56
2407,University of Sadat City,EGYPT,23.34,35.97,13.95,26.9,29.8,27.53,157.49
2408,Universidade Federal da Grande Dourados,BRAZIL,20.94,37.85,18.54,21.06,31.76,27.29,157.44
2409,Mustansiriya University,IRAQ,13.41,38.98,19.22,27.22,30.69,27.88,157.4
2410,Kanagawa University,JAPAN,19.88,36.32,16.19,23.75,32.55,28.64,157.34
2411,University of Skovde,SWEDEN,11.06,39.88,14.69,26.4,33.26,32.02,157.32
2412,Igor Sikorsky Kyiv Polytechnic Institute,UKRAINE,13.41,36.2,22.08,29.92,29.45,26.19,157.25
2413,Kahramanmaras Sutcu Imam University,TURKEY,23.05,37.58,20.02,18.51,31.96,26.06,157.18
2414,Shanghai Polytechnic University,CHINA MAINLAND,14.53,39.63,14.18,16.23,36.1,36.41,157.09
2415,Comillas Pontifical University,SPAIN,22.32,35.78,16.37,22.9,31.64,28.05,157.06
2416,Industrial University of Ho Chi Minh City,VIETNAM,23.13,34.56,14.65,24.34,31.65,28.69,157.01
2417,Mbarara University of Science & Technology,UGANDA,18.76,35.88,14.36,30.16,30.54,27.23,156.92
2418,University of San Diego,USA,17.29,37.64,17.8,21.83,32.98,29.27,156.8
2419,Mokpo National University,SOUTH KOREA,17.66,38.46,15.48,21.54,33.63,29.92,156.7
2420,University of Jos,NIGERIA,7.13,40.45,11.4,22.88,34.26,40.53,156.64
2421,Inner Mongolia University for Nationalities,CHINA MAINLAND,18.76,38.17,16.35,17.55,34.33,31.46,156.63
2422,Shenzhen Institute of Information Technology,CHINA MAINLAND,18.22,37.87,12.42,15.06,36.5,36.45,156.52
2423,TOBB Ekonomi ve Teknoloji University,TURKEY,17.76,35.7,18.77,24.01,32.06,28.22,156.51
2424,Erzincan Binali Yildirim University,TURKEY,18.4,39.28,19.31,16.41,33.68,29.37,156.44
2425,Providence University - Taiwan,TAIWAN,17.76,36.64,13.87,24.15,33.45,30.5,156.37
2426,Alabama A&M University,USA,10.26,38.24,12.3,25.01,34.68,35.69,156.18
2427,Universite des Sciences et de la Technologie d'Oran Mohamed Boudiaf,ALGERIA,15.07,36.52,16.75,27.58,31.39,28.62,155.94
2428,Western University of Health Sciences,USA,17.0,38.92,17.56,24.13,31.0,27.28,155.89
2429,Le Quy Don Technical University,VIETNAM,15.28,36.45,13.89,25.28,33.33,31.51,155.74
2430,University West - Sweden,SWEDEN,14.31,36.88,14.03,23.13,34.87,32.49,155.72
2431,MinNan Normal University,CHINA MAINLAND,22.84,36.13,14.57,18.23,33.41,30.28,155.46
2432,University Quebec Abitibi-Temiscamingue,CANADA,17.29,37.27,13.71,24.11,32.25,30.79,155.42
2433,Mercer University,USA,15.8,38.55,18.36,22.92,32.24,27.49,155.37
2434,Universidade do Sul de Santa Catarina,BRAZIL,9.7,39.1,14.07,22.38,34.92,35.05,155.22
2435,Nirma University,INDIA,17.66,40.43,15.79,19.77,31.45,30.02,155.12
2436,Rutgers State University Camden,USA,15.6,37.36,16.15,21.57,34.01,30.36,155.04
2437,Universidade de Passo Fundo,BRAZIL,17.19,37.0,16.08,22.35,32.28,30.12,155.02
2438,University of Moncton,CANADA,17.29,36.34,15.63,23.06,32.94,29.74,155.0
2439,Kastamonu University,TURKEY,20.29,37.0,16.94,19.58,32.54,28.62,154.96
2440,Eastern Michigan University,USA,16.01,38.51,17.22,20.86,33.23,29.09,154.92
2441,Thiruvalluvar University,INDIA,9.7,40.0,10.75,22.5,34.81,37.04,154.79
2442,Guangxi University of Science & Technology,CHINA MAINLAND,28.93,34.06,16.01,16.83,31.81,27.1,154.74
2443,Gannan Medical University,CHINA MAINLAND,26.07,37.31,15.22,14.6,32.6,28.87,154.67
2444,Sang Myung University,SOUTH KOREA,23.27,36.53,16.3,18.62,32.32,27.59,154.63
2445,Universidad Nacional Rio Cuarto,ARGENTINA,15.6,37.27,15.91,23.22,32.94,29.54,154.49
2446,Uluslararasi Kibris University,TURKEY,19.62,36.66,13.07,22.67,31.64,30.82,154.48
2447,Mangalore University,INDIA,22.25,37.61,16.53,18.33,31.67,28.03,154.42
2448,National Institute of Technology Agartala,INDIA,19.45,39.41,16.75,14.86,33.75,30.14,154.35
2449,Giresun University,TURKEY,20.13,37.42,19.54,18.51,31.77,26.92,154.29
2450,University Centre Svalbard (UNIS),NORWAY,13.98,38.08,12.31,27.0,31.69,31.21,154.27
2451,IMT Nord Europe,FRANCE,17.76,35.83,13.6,25.07,31.81,30.15,154.21
2452,Khulna University,BANGLADESH,17.94,36.82,14.06,27.05,29.68,28.62,154.17
2453,Bucknell University,USA,13.41,37.73,17.79,22.71,33.06,29.47,154.17
2454,University of Craiova,ROMANIA,21.41,35.36,20.25,26.39,27.02,23.74,154.16
2455,Tennessee State University,USA,14.64,38.7,15.36,22.57,32.13,30.73,154.13
2456,Yunnan Minzu University,CHINA MAINLAND,19.79,37.05,14.7,17.36,34.26,30.95,154.11
2457,"Khwaja Fareed University of Engineering & Information Technology, Pakistan",PAKISTAN,23.05,33.61,11.74,25.95,30.35,29.4,154.11
2458,Dalian Ocean University,CHINA MAINLAND,23.69,37.36,16.42,15.16,33.1,28.34,154.06
2459,Jiujiang University,CHINA MAINLAND,21.49,35.71,15.15,18.15,33.75,29.82,154.06
2460,University of Oradea,ROMANIA,21.49,38.32,19.26,26.75,25.43,22.79,154.04
2461,"Presidency University, Kolkata",INDIA,20.13,36.68,14.52,21.98,31.35,29.18,153.83
2462,Universite de M'hammed Bougara Boumerdes,ALGERIA,16.01,35.43,16.21,26.87,31.32,27.99,153.82
2463,University of Kuala Lumpur,MALAYSIA,13.75,37.88,17.87,27.54,29.19,27.45,153.68
2464,Ivan Franko National University Lviv,UKRAINE,16.11,34.76,19.67,31.36,28.57,23.2,153.67
2465,Ned University of Engineering & Technology,PAKISTAN,21.64,34.1,14.98,27.33,29.3,26.3,153.65
2466,Universite Paris-Dauphine,FRANCE,13.29,38.06,15.94,27.48,31.42,27.44,153.63
2467,Austral University,ARGENTINA,10.12,37.39,14.12,24.32,32.81,34.88,153.63
2468,Yale NUS College,SINGAPORE,13.75,38.53,13.25,24.76,32.17,31.17,153.63
2469,National Taipei University,TAIWAN,16.9,35.59,15.47,22.15,33.75,29.65,153.51
2470,Gandhigram Rural Institute,INDIA,14.97,38.13,13.2,16.71,35.15,35.31,153.46
2471,Utsunomiya University,JAPAN,17.94,35.32,17.1,23.75,32.01,27.3,153.41
2472,Novosibirsk State Technical University,RUSSIA,17.85,34.95,21.92,24.42,29.97,24.29,153.39
2473,Ahi Evran University,TURKEY,19.02,37.65,18.21,18.99,32.3,27.17,153.34
2474,University of London School of Pharmacy,ENGLAND,12.94,38.16,12.65,25.97,31.96,31.6,153.27
2475,Sokoine University of Agriculture,TANZANIA,14.97,35.73,13.89,29.38,30.68,28.53,153.18
2476,Iskenderun Technical University,TURKEY,15.28,38.84,13.17,15.64,35.4,34.82,153.16
2477,University of Puerto Rico Mayaguez,USA,14.64,36.83,18.91,23.94,31.08,27.67,153.07
2478,Xinjiang Agricultural University,CHINA MAINLAND,26.74,35.43,14.44,17.44,31.37,27.62,153.04
2479,Missouri State University,USA,16.51,36.38,17.52,22.55,32.33,27.7,152.99
2480,Kyoto Sangyo University,JAPAN,13.05,37.84,14.59,23.15,32.84,31.45,152.93
2481,Universite 8 Mai 1945 de Guelma,ALGERIA,15.8,35.46,14.07,24.86,31.91,30.64,152.74
2482,Beijing Union University,CHINA MAINLAND,22.84,35.49,15.76,19.8,31.77,27.05,152.7
2483,South East Technological University (SETU),IRELAND,10.39,37.72,14.67,25.84,32.41,31.57,152.61
2484,Cardinal Stefan Wyszynski University in Warsaw,POLAND,22.62,34.57,16.4,25.33,29.14,24.4,152.46
2485,Pontificia Universidad Catolica del Ecuador,ECUADOR,14.86,35.28,15.91,29.35,29.37,27.64,152.42
2486,"University of Agriculture, Abeokuta",NIGERIA,20.37,36.73,16.4,25.93,28.03,24.9,152.35
2487,Acadia University,CANADA,11.83,39.56,14.63,25.07,31.6,29.66,152.34
2488,Institut d'Etudes Politiques Paris (Sciences Po),FRANCE,12.82,36.37,15.57,24.78,32.96,29.81,152.31
2489,Universidad Loyola Andalucia,SPAIN,19.19,35.36,14.47,24.44,30.79,28.04,152.3
2490,University Hawaii Hilo,USA,11.58,38.46,14.31,23.94,32.78,31.17,152.25
2491,Jingdezhen Ceramic Institute,CHINA MAINLAND,13.98,37.64,14.34,15.31,35.16,35.81,152.23
2492,B. S. Abdur Rahman Crescent Institute of Science & Technology,INDIA,14.97,39.54,13.88,20.4,31.92,31.48,152.19
2493,Belgorod State University,RUSSIA,14.64,34.61,19.01,24.23,30.77,28.87,152.13
2494,University of Benin,NIGERIA,14.2,37.94,16.8,27.22,29.55,26.39,152.1
2495,Shaanxi University of Technology,CHINA MAINLAND,21.56,37.06,14.95,15.74,33.31,29.46,152.07
2496,"Indian Institute of Information Technology Design & Manufacturing, Jabalpur",INDIA,18.76,37.17,15.0,17.04,33.73,30.36,152.05
2497,Universidad Nacional de San Luis,ARGENTINA,15.8,35.93,15.45,25.72,31.38,27.68,151.97
2498,Tallinn University,ESTONIA,13.98,35.01,16.4,27.21,30.84,28.48,151.91
2499,Ivane Javakhishvili Tbilisi State University,REPUBLIC OF GEORGIA,17.94,33.19,21.1,29.89,27.17,22.6,151.89
2500,Yunnan University of Finance & Economics,CHINA MAINLAND,17.0,36.37,13.45,16.79,34.26,33.97,151.83
2501,Queens College NY (CUNY),USA,14.64,37.71,17.37,23.2,31.57,27.31,151.8
2502,Xijing University,CHINA MAINLAND,25.24,34.78,16.69,16.36,31.55,27.17,151.79
2503,Mustafa Kemal University,TURKEY,20.54,36.96,18.67,19.16,31.02,25.41,151.76
2504,Mahasarakham University,THAILAND,19.96,34.85,16.72,24.82,30.17,25.22,151.75
2505,Brawijaya University,INDONESIA,17.48,37.45,24.28,28.3,24.1,20.05,151.66
2506,Southern Illinois University Edwardsville,USA,16.01,35.92,17.54,22.78,31.79,27.58,151.62
2507,University of Mosul,IRAQ,13.52,36.18,15.93,26.5,30.45,28.92,151.5
2508,Shahroud University Medical Sciences,IRAN,8.08,41.43,13.62,17.86,34.84,35.68,151.5
2509,Southern Taiwan University of Science & Technology,TAIWAN,20.37,35.72,16.59,18.58,32.79,27.4,151.45
2510,Niccolo Cusano Online University,ITALY,15.18,36.68,13.26,21.75,32.63,31.87,151.37
2511,Mehmet Akif Ersoy University,TURKEY,19.79,36.05,16.85,18.04,31.81,28.78,151.33
2512,North Eastern Hill University,INDIA,18.04,36.4,16.37,21.46,31.36,27.46,151.09
2513,Dr. Babasaheb Ambedkar Marathwada University (BAMU),INDIA,13.29,37.3,13.82,16.66,34.51,35.48,151.06
2514,Universidade de Caxias do Sul,BRAZIL,16.41,36.9,16.59,19.7,32.47,28.89,150.96
2515,Swarthmore College,USA,14.09,37.02,15.08,22.05,31.87,30.7,150.82
2516,Universite Lyon 2,FRANCE,18.67,34.12,18.48,26.62,29.35,23.55,150.78
2517,Chaudhary Charan Singh University,INDIA,14.86,36.99,12.93,20.46,32.43,33.04,150.7
2518,Uskudar University,TURKEY,13.86,34.57,12.83,19.67,33.8,35.95,150.69
2519,University of Passau,GERMANY (FED REP GER),11.32,37.5,15.91,27.1,30.05,28.73,150.62
2520,Jiamusi University,CHINA MAINLAND,20.62,37.02,15.68,12.89,33.96,30.37,150.54
2521,SUNY New Paltz,USA,7.77,36.61,14.27,23.33,34.37,34.18,150.53
2522,Nara Womens University,JAPAN,15.39,36.07,14.87,22.99,31.84,29.35,150.52
2523,Hafr Albatin University,SAUDI ARABIA,22.1,33.15,12.06,25.95,29.17,28.09,150.52
2524,Shanxi Datong University,CHINA MAINLAND,18.58,36.94,14.31,14.66,34.5,31.5,150.48
2525,University of Macedonia,GREECE,16.11,37.08,15.82,23.55,29.95,27.82,150.34
2526,Banasthali Vidyapith,INDIA,14.97,39.64,16.53,19.39,31.12,28.53,150.17
2527,Smith College,USA,12.94,36.08,17.46,21.3,32.99,29.35,150.12
2528,Dumlupinar University,TURKEY,13.17,38.22,16.17,17.16,33.42,31.94,150.09
2529,Universite Mohamed Khider Biskra,ALGERIA,16.41,34.04,16.31,27.8,29.05,26.4,150.01
2530,University of Mumbai,INDIA,16.81,37.96,17.19,20.66,30.51,26.67,149.8
2531,Moi University,KENYA,15.6,34.23,14.3,29.64,29.23,26.78,149.78
2532,Bursa Technical University,TURKEY,18.76,37.24,14.56,18.12,31.9,29.11,149.68
2533,University Quebec Outaouais,CANADA,17.19,34.28,15.69,24.5,30.93,27.05,149.65
2534,Dilla University,ETHIOPIA,6.97,37.45,9.54,16.36,34.39,44.8,149.51
2535,Luiss Guido Carli University,ITALY,17.29,34.17,15.49,25.28,30.52,26.76,149.5
2536,University of Santo Tomas,PHILIPPINES,12.21,35.58,16.38,27.99,29.48,27.82,149.45
2537,Loyola College - Chennai,INDIA,7.13,37.88,11.81,20.72,34.75,37.0,149.29
2538,GLA University,INDIA,20.29,39.12,17.0,17.0,29.22,26.58,149.21
2539,Universidad de Cuenca,ECUADOR,10.53,34.82,14.46,27.43,30.61,31.3,149.15
2540,Qinghai Normal University,CHINA MAINLAND,24.04,34.03,14.01,16.66,31.47,28.91,149.11
2541,College of Staten Island (CUNY),USA,11.83,38.68,15.59,22.4,31.3,29.27,149.08
2542,Wellesley College,USA,10.8,37.84,16.8,21.17,32.5,29.87,148.97
2543,Hebei GEO University,CHINA MAINLAND,20.54,35.28,13.41,17.2,32.41,30.1,148.95
2544,Universidad Autonoma de Coahuila,MEXICO,17.76,35.71,14.88,22.35,30.76,27.44,148.9
2545,Aoyama Gakuin University,JAPAN,13.86,37.01,15.73,21.08,31.89,29.3,148.88
2546,Toyota Technological Institute,JAPAN,14.53,37.74,14.48,21.35,32.04,28.71,148.85
2547,Shri Mata Vaishno Devi University,INDIA,16.71,37.18,14.01,17.89,31.87,31.19,148.85
2548,Beihua University,CHINA MAINLAND,18.22,35.72,16.37,15.69,33.25,29.52,148.77
2549,University of Phayao,THAILAND,21.17,35.65,14.68,23.84,28.16,25.17,148.68
2550,Wuhan Naval University of Engineering,CHINA MAINLAND,26.56,35.76,18.6,7.19,33.01,27.55,148.67
2551,Hunan City University,CHINA MAINLAND,20.45,36.66,12.42,16.45,31.58,30.91,148.47
2552,Plekhanov Russian University of Economics,RUSSIA,19.88,36.59,21.72,27.72,23.04,19.48,148.43
2553,University of Jan Evangelista Purkyne,CZECH REPUBLIC,14.97,34.49,16.14,25.05,30.41,27.33,148.39
2554,Neijiang Normal University,CHINA MAINLAND,19.02,34.77,12.71,19.32,31.62,30.89,148.34
2555,Istanbul Bilgi University,TURKEY,15.49,33.01,19.67,23.9,29.63,26.63,148.34
2556,Meharry Medical College,USA,11.71,38.62,14.44,18.19,33.1,32.18,148.23
2557,Northern Kentucky University,USA,6.3,36.95,12.3,14.18,33.4,45.08,148.21
2558,Universite du Quebec a Rimouski,CANADA,18.4,34.48,14.31,25.37,29.43,26.22,148.21
2559,Cankiri Karatekin University,TURKEY,17.76,36.01,15.19,18.44,31.68,28.91,147.99
2560,Brandon University,CANADA,17.94,33.8,12.97,23.81,30.02,29.28,147.83
2561,University of Washington Bothell,USA,6.8,44.35,13.99,17.12,31.86,33.65,147.76
2562,University Moratuwa,SRI LANKA,14.75,35.6,19.21,27.38,26.46,24.35,147.75
2563,Walailak University,THAILAND,27.04,32.0,14.97,23.71,27.23,22.67,147.62
2564,Slovak Medical University Bratislava,SLOVAKIA,10.12,36.05,14.47,25.77,31.62,29.27,147.3
2565,Universidade Federal do Estado do Rio de Janeiro,BRAZIL,18.31,33.99,18.53,22.59,29.11,24.63,147.16
2566,Universidade Estadual do Oeste do Parana,BRAZIL,16.31,35.4,18.69,20.4,29.98,26.14,146.92
2567,American University of Middle East,KUWAIT,19.28,32.82,13.87,28.11,27.46,25.38,146.91
2568,Toyo University,JAPAN,16.9,34.95,16.17,21.11,30.85,26.87,146.85
2569,Tomsk State University of Control Systems & Radioelectronics,RUSSIA,15.18,35.2,16.33,22.28,29.81,27.98,146.77
2570,Escuela Superior de Administracion y Direccion de Empresas (ESADE),SPAIN,9.56,37.4,10.8,23.11,32.2,33.62,146.68
2571,Hengyang Normal University,CHINA MAINLAND,14.2,36.71,12.56,15.87,34.16,33.1,146.6
2572,Corvinus University Budapest,HUNGARY,14.97,35.38,16.37,24.07,29.62,26.19,146.6
2573,Singapore Institute of Technology,SINGAPORE,10.93,34.4,12.24,23.73,31.97,33.28,146.55
2574,Jawaharlal Nehru Technological University - Hyderabad,INDIA,10.53,38.88,18.32,19.55,30.95,28.3,146.53
2575,Universidade Estadual do Norte Fluminense,BRAZIL,22.54,35.02,16.11,19.8,28.65,24.34,146.45
2576,Rashtrasant Tukadoji Maharaj Nagpur University,INDIA,14.97,36.61,17.39,17.59,31.72,28.17,146.44
2577,Hubei Engineering University,CHINA MAINLAND,13.29,37.6,12.13,14.76,34.25,34.35,146.38
2578,Hefei University,CHINA MAINLAND,19.88,34.7,13.78,16.75,32.1,29.15,146.36
2579,Guangdong Polytechnic Normal University,CHINA MAINLAND,25.37,31.65,14.14,17.51,30.94,26.68,146.3
2580,Hanoi National University of Education,VIETNAM,10.8,36.28,12.99,21.46,30.95,33.68,146.17
