Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
1496,Hunan University of Science & Technology,China,31.96,33.81,14.02,28.58,22.45,20.12,150.94
1497,University of Arkansas Little Rock,United States of America,17.78,36.72,14.17,31.43,29.89,20.89,150.9
1498,Estonian University of Life Sciences,Estonia,21.08,35.6,9.65,29.37,27.06,28.06,150.83
1499,New Mexico Institute of Mining Technology,United States of America,20.87,37.02,9.13,29.45,29.73,24.58,150.78
1500,Xinxiang Medical University,China,30.69,35.53,14.09,28.22,22.13,19.99,150.66
1501,Bahir Dar Univeristy,Ethiopia,13.2,42.27,4.09,28.51,43.26,19.29,150.63
1502,West University of Timisoara,Romania,12.46,24.42,15.58,39.52,39.68,18.69,150.35
1503,Universidade Federal de Ouro Preto,Brazil,29.93,33.89,14.23,26.23,19.91,26.12,150.31
1504,Clark University,United States of America,16.57,37.85,11.38,31.87,29.86,22.73,150.27
1505,Taif University,Saudi Arabia,22.18,32.44,13.81,26.26,19.47,35.97,150.12
1506,Laurentian University,Canada,26.12,35.12,13.45,27.41,22.08,25.85,150.03
1507,University of North Carolina Wilmington,United States of America,23.13,35.27,13.72,30.08,24.45,23.37,150.01
1508,Southern Federal University,Russia,25.95,31.8,19.13,26.76,18.96,27.29,149.88
1509,Mid-Sweden University,Sweden,19.6,34.85,11.9,29.74,25.93,27.83,149.85
1510,Universidad de Cartagena,Colombia,2.13,45.19,4.3,30.44,50.72,16.91,149.69
1511,Universite de Technologie de Belfort-Montbeliard (UTBM),France,21.78,32.71,11.95,30.59,26.43,26.04,149.51
1512,University of Fukui,Japan,25.11,36.85,16.56,28.02,21.61,21.28,149.43
1513,Universite de Nimes,France,21.48,38.96,12.81,26.66,27.41,22.1,149.42
1514,Yanbian University,China,26.69,34.39,12.77,27.1,21.09,27.31,149.35
1515,Indian Institute of Technology (IIT) - Gandhinagar,India,20.77,35.65,8.51,29.4,34.04,20.97,149.34
1516,Western Washington University,United States of America,20.87,36.39,12.4,29.14,28.88,21.59,149.27
1517,Madurai Kamaraj University,India,23.23,37.1,11.25,28.38,26.43,22.87,149.25
1518,Federation University Australia,Australia,21.38,34.26,13.84,29.31,23.61,26.84,149.24
1519,Chapman University,United States of America,25.87,33.02,12.66,29.02,24.66,23.94,149.18
1520,West Pomeranian University of Technology,Poland,27.4,33.57,17.21,27.01,20.61,23.17,148.98
1521,Iwate University,Japan,25.45,35.25,13.5,28.36,22.33,23.66,148.55
1522,Sonoma State University,United States of America,2.86,38.33,4.9,33.38,52.68,16.35,148.5
1523,Shanghai University of Electric Power,China,22.37,35.8,13.63,29.76,26.8,19.99,148.34
1524,Universite Paris-Dauphine,France,24.85,31.84,13.81,28.4,20.99,28.43,148.32
1525,University of the West Indies,Jamaica,8.31,40.37,10.55,29.32,36.22,23.53,148.3
1527,University of Jammu,India,13.2,38.42,7.66,31.48,37.77,19.65,148.18
1528,University of Yazd,Iran,28.02,34.04,14.1,30.08,22.74,19.06,148.05
1529,Alfaisal University,Saudi Arabia,11.69,40.53,8.27,29.95,33.65,23.78,147.88
1530,University of Quebec Trois Rivieres,Canada,22.47,34.91,13.12,28.7,23.86,24.82,147.87
1531,Nara Medical University,Japan,30.35,36.87,15.47,25.9,21.48,17.76,147.84
1532,Sunchon National University,South Korea,25.11,35.9,12.76,28.22,22.24,23.4,147.62
1533,Universidad de Burgos,Spain,22.56,33.74,11.17,29.72,24.85,25.53,147.57
1534,University of Westminster,United Kingdom,21.68,31.5,15.71,29.64,23.41,25.61,147.54
1535,Far Eastern Federal University,Russia,29.5,29.87,17.39,25.7,17.71,27.29,147.45
1536,Wesleyan University,United States of America,17.9,36.51,12.14,30.49,29.88,20.49,147.42
1537,Dokkyo University,Japan,25.36,35.43,15.4,26.12,27.81,17.29,147.41
1538,Lebanese University,Lebanon,28.02,30.17,14.54,22.79,17.57,34.28,147.37
1539,Technical University Czestochowa,Poland,22.85,32.32,16.4,28.67,24.51,22.59,147.34
1540,South Dakota School Mines & Technology,United States of America,14.06,38.9,8.19,29.8,35.06,21.24,147.25
1541,Wakayama Medical University,Japan,26.45,38.71,14.3,26.07,23.36,18.31,147.18
1542,Harbin Normal University,China,23.5,38.43,11.04,30.77,29.0,13.99,146.74
1543,Akita University,Japan,26.93,35.51,14.57,26.35,21.43,21.77,146.56
1544,University of Nova Gorica,Slovenia,15.02,36.6,7.05,29.32,31.1,27.38,146.48
1545,Universidad del Valle,Colombia,23.96,32.33,14.1,24.63,20.33,31.14,146.48
1546,Kaunas University of Technology,Lithuania,27.17,30.68,18.47,25.4,18.53,26.12,146.37
1547,Agricultural University Krakow,Poland,32.02,31.79,15.52,26.72,18.99,21.13,146.17
1548,Queens College NY (CUNY),United States of America,14.61,36.88,13.37,30.85,26.75,23.56,146.02
1549,Hanoi University of Science & Technology,Vietnam,25.79,30.92,12.96,26.05,21.1,29.0,145.82
1550,Vietnam National University Hochiminh City,Vietnam,25.28,31.17,13.75,25.22,19.98,29.73,145.12
1551,Hubei University of Technology,China,27.48,33.08,13.76,26.36,21.79,22.52,145.01
1552,Technical University of Crete,Greece,16.69,34.48,12.11,29.95,26.94,24.82,144.98
1553,University of Notre Dame Australia,Australia,24.85,33.84,12.9,25.86,22.67,24.73,144.85
1554,TOBB Ekonomi ve Teknoloji University,Turkey,13.92,19.98,13.18,39.85,40.01,17.81,144.74
1555,College of Charleston,United States of America,21.98,33.82,13.1,28.55,24.18,23.07,144.71
1556,Anhui University of Science & Technology,China,28.99,34.07,15.22,28.41,22.01,16.0,144.7
1557,Universidad Autonoma de Chile,Chile,26.04,32.1,11.68,23.32,22.31,29.23,144.68
1558,Idaho State University,United States of America,20.77,34.13,12.8,29.07,24.98,22.83,144.58
1559,Ningxia Medical University,China,27.48,35.58,12.03,26.51,22.57,20.41,144.58
1560,Universite de Toulouse - Jean Jaures,France,18.48,31.48,14.03,30.25,23.39,26.92,144.54
1561,Ozyegin University,Turkey,6.59,23.06,10.76,41.21,42.43,20.45,144.5
1562,University of Dhaka,Bangladesh,24.5,30.47,13.65,25.1,19.88,30.88,144.46
1563,Universidad Industrial de Santander,Colombia,17.06,35.59,11.46,25.59,27.92,26.84,144.45
1564,Iwate Medical University,Japan,25.11,38.67,14.38,26.45,23.44,16.35,144.39
1565,University of Zimbabwe,Zimbabwe,20.87,34.69,10.7,24.65,23.6,29.89,144.39
1566,Amity University,India,29.93,29.67,19.86,24.3,18.49,22.14,144.37
1567,Universidade Federal do Rio Grande,Brazil,27.64,32.32,12.87,26.91,21.45,23.07,144.26
1568,Dalarna University,Sweden,15.02,40.77,6.67,28.22,35.63,17.91,144.21
1569,Vilnius Gediminas Technical University,Lithuania,25.79,29.04,15.76,28.11,21.04,24.1,143.83
1570,Pontificia Universidade Catolica do Parana,Brazil,26.45,30.76,15.79,25.54,20.27,24.87,143.69
1571,University of Tulsa,United States of America,23.6,32.65,13.51,27.68,23.91,22.28,143.62
1572,AgroSup Dijon,France,23.96,33.73,10.47,27.21,23.55,24.43,143.35
1573,Oita University,Japan,25.19,34.64,15.05,25.69,20.78,21.92,143.28
1574,Bond University,Australia,19.82,34.52,13.22,27.32,24.39,24.0,143.27
1575,Universidad Autonoma de Sinaloa,Mexico,13.92,34.07,8.57,29.61,35.95,21.09,143.2
1576,Indian Institute of Science Education & Research (IISER) - Thiruvananthapuram,India,13.2,36.5,4.09,31.38,40.13,17.7,143.01
1577,Tunghai University,Taiwan,20.98,34.8,13.28,28.35,23.25,22.24,142.89
1578,Doshisha University,Japan,24.85,34.05,16.01,26.38,20.45,20.97,142.7
1579,Pontificia Universidade Catolica do Rio de Janeiro,Brazil,24.23,30.76,13.22,26.27,21.11,27.07,142.65
1580,Aichi Medical University,Japan,26.85,36.45,14.88,25.34,20.68,18.35,142.55
1581,Universidade Federal de Alagoas,Brazil,25.95,31.59,13.17,26.61,20.67,24.49,142.48
1582,University of Pannonia,Hungary,17.66,33.69,12.26,27.98,23.67,27.21,142.47
1583,Eulji University,South Korea,26.53,35.4,15.73,25.29,20.52,18.97,142.44
1584,Kingston University,United Kingdom,27.17,29.54,13.78,26.39,20.36,25.1,142.34
1585,Karlstad University,Sweden,25.19,30.41,11.69,27.47,21.19,26.12,142.07
1586,University of South Wales,United Kingdom,15.02,31.64,10.82,29.75,31.43,23.3,141.96
1587,University of Bergamo,Italy,18.02,32.3,12.62,29.73,25.36,23.91,141.93
1588,UHI Millennium Institute,United Kingdom,14.47,34.81,8.64,29.76,28.94,25.19,141.81
1589,University of Alaska Anchorage,United States of America,17.06,35.79,9.67,27.16,31.13,20.81,141.63
1590,Nagaoka University of Technology,Japan,22.27,32.97,14.89,26.84,21.57,23.07,141.61
1591,Ball State University,United States of America,21.58,34.38,13.71,28.17,23.64,19.78,141.26
1592,Jan Kochanowski University,Poland,21.18,32.85,11.45,25.32,23.54,26.67,141.0
1593,Yunnan Normal University,China,23.87,34.26,14.25,27.73,23.56,17.18,140.85
1594,Saints Cyril & Methodius University of Skopje,Mexico,21.18,29.49,14.86,24.95,20.97,29.31,140.76
1595,DePaul University,United States of America,22.08,31.13,15.81,30.51,21.66,19.56,140.75
1596,University of Rajasthan,India,4.48,38.58,8.84,31.93,37.58,19.33,140.74
1597,Canakkale Onsekiz Mart University,Turkey,23.6,33.38,16.6,27.14,20.6,19.11,140.43
1598,Sichuan Normal University,China,25.79,32.62,11.97,27.44,26.28,16.17,140.27
1599,Universite Toulouse 1 Capitole,France,20.77,29.78,11.98,27.55,21.29,28.54,139.91
1600,Beijing Technology & Business University,China,32.66,31.15,12.28,25.69,20.49,17.6,139.89
1601,Szent Istvan University,Hungary,21.68,31.31,13.63,25.48,20.38,27.33,139.82
1602,Universite Mohammed Premier,Morocco,5.98,20.57,10.09,38.71,40.85,23.4,139.6
1603,Liaoning Normal University,China,25.45,34.26,12.99,27.46,21.63,17.81,139.6
1604,University of Central Venezuela,Venezuela,16.32,34.52,11.79,24.99,23.2,28.78,139.6
1605,King Saud Bin Abdulaziz University for Health Sciences,Saudi Arabia,20.24,35.22,9.94,24.3,24.94,24.9,139.55
1606,Military University of Technology in Warsaw,Poland,20.98,31.41,15.78,26.71,21.25,23.4,139.53
1607,Saint Marys University - Canada,Canada,18.25,33.19,11.33,26.71,23.3,26.61,139.39
1608,Universidad de Talca,Chile,25.45,29.88,12.69,23.44,18.62,29.29,139.38
1609,Chongqing Normal University,China,25.28,33.11,11.64,28.29,23.29,17.76,139.37
1610,University of La Reunion,France,21.28,32.21,9.24,25.08,22.77,28.76,139.34
1611,Wuhan Textile University,China,21.48,33.86,14.08,26.2,23.59,20.03,139.25
1612,Technical University of Cluj Napoca,Romania,19.6,29.05,20.47,24.44,20.39,25.22,139.17
1613,Institute Technology of Bandung,Indonesia,19.92,27.3,22.64,22.5,18.5,28.22,139.09
1614,University of Wolverhampton,United Kingdom,20.98,31.4,13.64,26.22,22.5,24.34,139.08
1615,Universidade Federal do Triangulo Mineiro,Brazil,21.98,32.09,10.03,25.56,25.15,24.0,138.81
1616,Shenyang Agricultural University,China,33.78,30.19,14.38,24.22,16.93,19.29,138.78
1617,TU Clausthal,Germany,18.94,32.93,12.27,25.82,21.54,27.19,138.68
1618,Appalachian State University,United States of America,25.7,30.08,14.21,27.27,20.48,20.81,138.55
1619,Shanghai University of Finance & Economics,China,26.28,27.79,11.75,26.27,18.16,27.97,138.22
1620,Alagappa University,India,22.08,34.27,9.92,28.01,25.3,18.55,138.13
1621,Universidad del Desarrollo,Chile,16.06,35.68,9.52,25.08,27.79,23.91,138.04
1622,College of Staten Island (CUNY),United States of America,12.91,35.84,10.47,29.03,30.82,18.78,137.85
1623,Instituto Politecnico de Braganca,Portugal,18.82,33.08,10.54,25.7,23.74,25.91,137.8
1624,Liaoning University of Technology,China,14.2,36.04,6.65,37.72,42.46,0.58,137.65
1625,James Madison University,United States of America,21.58,32.47,14.23,26.58,21.79,20.89,137.55
1626,Naresuan University,Thailand,21.98,26.79,11.22,22.11,30.55,24.87,137.53
1627,Lanzhou Jiaotong University,China,23.5,34.5,13.46,29.09,25.41,11.56,137.52
1628,Dublin Institute of Technology,Ireland,17.54,31.92,10.83,26.98,25.04,25.1,137.41
1629,Hebei Agricultural University,China,26.2,33.31,13.25,25.71,21.94,16.69,137.1
1630,Jonkoping University,Sweden,23.04,30.48,11.99,25.41,20.35,25.8,137.08
1631,Universidade Federal Rural do Rio de Janeiro (UFRRJ),Brazil,27.64,30.68,14.77,23.97,17.52,22.38,136.96
1632,Cumhuriyet University,Turkey,23.32,31.85,15.9,25.76,21.9,18.11,136.83
1633,National Yunlin University Science & Technology,Taiwan,21.88,33.2,14.54,28.61,22.07,16.52,136.82
1634,Duquesne University,United States of America,18.82,33.84,15.3,26.27,22.54,19.86,136.63
1635,Shaoxing University,China,26.04,33.47,10.32,26.75,23.14,16.85,136.57
1636,Rikkyo University,Japan,20.24,34.92,9.26,25.18,24.36,22.59,136.55
1637,University of Shizuoka,Japan,22.47,34.91,12.37,26.7,21.85,17.91,136.2
1638,Kyorin University,Japan,21.48,35.97,13.49,25.38,23.5,16.35,136.17
1639,Towson University,United States of America,21.98,32.65,13.78,25.72,22.23,19.78,136.15
1640,Polytechnic University of Timisoara,Romania,19.92,29.56,20.02,23.8,20.04,22.7,136.04
1641,Universidade dos Acores,Portugal,17.42,31.38,9.36,26.54,23.37,27.95,136.02
1642,Universite de la Manouba,Tunisia,23.78,27.13,16.14,23.75,17.74,27.45,135.99
1643,Central South University of Forestry & Technology,China,25.11,30.08,11.82,25.49,21.63,21.62,135.75
1644,University of Rzeszow,Poland,26.93,29.62,12.97,24.44,18.49,23.27,135.71
1645,Chongqing Technology & Business University,China,19.82,36.29,9.03,27.25,29.75,13.56,135.7
1646,Arkansas State University,United States of America,7.18,38.83,6.66,26.5,45.22,11.2,135.6
1647,Shanghai University of Engineering Science,China,28.17,30.58,14.2,24.45,18.57,19.33,135.3
1648,Tamkang University,Taiwan,5.77,35.24,13.01,31.53,26.49,23.24,135.28
1649,Ludong University,China,26.2,33.2,12.13,27.99,21.79,13.92,135.24
1650,National Changhua University of Education,Taiwan,23.32,32.08,13.11,27.62,20.25,18.78,135.16
1651,National Chengchi University,Taiwan,21.88,28.26,13.65,27.91,19.84,23.59,135.13
1652,Daegu University,South Korea,19.05,32.32,11.67,28.47,24.78,18.5,134.79
1653,Yuzuncu Yil University,Turkey,24.85,31.85,16.25,24.82,18.52,18.31,134.59
1654,Technical University Kosice,Slovakia,26.28,24.96,21.07,23.04,15.86,23.33,134.54
1655,University Cheikh Anta Diop Dakar,Senegal,19.27,30.46,11.38,22.47,20.1,30.76,134.45
1656,Ahmadu Bello University,Nigeria,15.41,35.78,8.22,23.3,29.55,22.06,134.33
1657,Pontificia Universidade Catolica Do Rio Grande Do Sul,Brazil,22.08,31.73,13.62,23.3,19.48,24.03,134.24
1658,South Western University of Finance & Economics - China,China,26.77,26.02,10.51,25.43,18.78,26.59,134.1
1659,Nazarbayev University,Kazakhstan,27.95,25.33,11.59,21.72,17.65,29.85,134.08
1660,California State University Los Angeles,United States of America,16.82,29.26,10.91,27.74,27.4,21.66,133.79
1661,Yancheng Institute of Technology,China,25.53,32.7,11.32,27.1,23.06,13.92,133.65
1662,Dicle University,Turkey,18.94,34.08,18.43,26.24,18.85,17.02,133.56
1663,Erzincan University,Turkey,14.61,19.08,11.34,38.31,40.37,9.84,133.55
1664,Jamia Hamdard University,India,19.05,34.22,12.22,26.55,22.44,19.06,133.54
1665,University of St Gallen,Switzerland,16.94,29.3,11.13,27.1,22.46,26.43,133.37
1666,Ochanomizu University,Japan,9.9,26.23,11.59,35.16,34.44,15.45,132.77
1667,Indian Institute of Science Education & Research (IISER) - Bhopal,India,20.98,34.41,8.7,27.71,25.97,14.94,132.7
1668,Toyohashi University of Technology,Japan,20.24,31.49,15.02,26.13,20.89,18.92,132.7
1669,Lamar University,United States of America,14.88,32.49,8.97,25.56,28.05,22.73,132.69
1670,Adiyaman University,Turkey,10.07,18.82,12.74,38.66,40.5,11.56,132.35
1671,Meiji University,Japan,23.13,30.37,14.62,24.52,20.34,19.29,132.27
1672,University of Prince Edward Island,Canada,19.82,29.72,10.76,25.29,21.16,25.33,132.07
1673,University of Puerto Rico Rio Piedras,United States of America,15.28,32.46,9.18,26.81,25.62,22.7,132.05
1674,Central European University,Hungary,15.41,29.67,11.75,26.55,23.14,25.53,132.04
1675,Universidad Autonoma de Baja California,Mexico,26.37,25.83,13.92,22.66,16.7,26.46,131.94
1676,Inonu University,Turkey,24.05,30.98,17.88,24.5,17.09,17.39,131.89
1677,Meijo University,Japan,23.23,30.7,12.89,22.88,18.3,23.85,131.85
1678,Saratov State University,Russia,17.54,29.33,13.65,25.75,20.63,24.93,131.83
1679,Changwon National University,South Korea,18.82,31.74,11.22,25.91,20.32,23.72,131.73
1680,Saint Marianna University,Japan,21.08,34.91,14.24,24.32,21.34,15.7,131.58
1681,Kerman University of Medical Sciences,Iran,22.85,33.65,11.7,24.64,21.74,16.96,131.54
1682,Chuo University,Japan,23.5,31.42,14.41,23.94,18.7,19.56,131.54
1683,Virginia Institute of Marine Science,United States of America,16.94,33.2,7.55,27.26,25.59,20.97,131.52
1684,Kurdistan University of Medical Sciences,Iran,7.94,40.69,4.97,27.73,38.78,11.38,131.49
1685,University of Quebec Chicoutimi,Canada,18.48,31.86,9.82,24.16,22.84,24.22,131.38
1686,Cankaya University,Turkey,17.06,30.88,8.54,25.75,23.86,25.27,131.36
1687,Transylvania University of Brasov,Romania,18.71,24.52,16.88,26.39,23.57,20.93,131.0
1688,Jiangxi University of Finance & Economics,China,18.37,29.43,9.82,28.24,25.29,19.78,130.92
1689,Dumlupinar University,Turkey,13.63,30.99,11.97,28.65,30.02,15.45,130.71
1690,Chubu University,Japan,20.87,31.49,11.61,23.98,19.78,22.9,130.64
1691,Indian Institute of Technology Bhubaneswar,India,22.08,30.35,10.03,25.7,23.01,19.33,130.51
1692,Sardar Vallabhbhai National Institute of Technology,India,19.71,33.29,12.47,26.92,24.63,13.49,130.51
1693,Jiangxi Agricultural University,China,23.41,31.24,10.36,25.34,21.58,18.5,130.43
1694,Linyi University,China,23.13,30.1,14.03,24.81,20.91,17.39,130.36
1695,University of the Pacific,United States of America,15.81,31.75,12.81,24.92,23.76,21.28,130.33
1696,University of Colorado at Colorado Springs,United States of America,17.78,29.66,12.67,26.2,21.89,22.06,130.27
1697,Mae Fah Luang University,Thailand,18.02,32.59,8.29,20.13,24.29,26.87,130.19
1698,Osmania University,India,21.78,30.74,14.18,24.96,19.98,18.55,130.18
1699,University Hawaii Hilo,United States of America,14.2,32.77,9.04,26.42,25.38,22.31,130.12
1700,Kwansei Gakuin University,Japan,23.78,31.06,12.05,22.86,18.89,21.47,130.1
1701,Gadjah Mada University,Indonesia,20.77,25.54,17.63,20.41,16.33,29.38,130.06
1702,National Institute of Technology Durgapur,India,23.78,30.16,14.48,25.69,22.67,13.27,130.04
1703,VN Karazin Kharkiv National University,Ukraine,21.28,26.72,13.95,21.92,17.37,28.63,129.87
1704,Naval Postgraduate School,United States of America,16.32,30.4,13.59,25.91,21.73,21.85,129.79
1705,Durban University of Technology,South Africa,17.06,32.43,7.93,23.17,28.6,20.49,129.69
1706,Florida A&M University,United States of America,21.18,30.88,11.13,24.87,21.12,20.45,129.63
1707,National Pingtung University Science & Technology,Taiwan,23.69,30.3,12.76,25.8,18.73,18.35,129.63
1708,Sookmyung Women's University,South Korea,23.6,30.94,11.75,24.85,19.42,19.02,129.58
1709,Sam Houston State University,United States of America,19.49,29.42,11.44,27.85,22.26,19.06,129.52
