Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
950,Universidad Costa Rica,COSTA RICA,35.09,58.95,22.2,52.39,55.19,40.95,264.78
951,Prince of Songkla University,THAILAND,48.35,56.91,26.54,50.31,41.6,41.07,264.77
952,Thapar Institute of Engineering & Technology,INDIA,46.56,60.3,25.89,53.85,47.44,30.44,264.48
953,Aligarh Muslim University,INDIA,46.26,60.37,26.76,49.39,42.88,38.81,264.47
954,Osaka City University,JAPAN,48.29,58.66,28.1,51.01,42.37,36.0,264.45
955,Xuzhou Medical College,CHINA MAINLAND,52.41,59.9,26.15,53.38,44.61,27.93,264.37
956,East Carolina University,USA,45.34,59.18,28.59,51.61,42.63,36.43,263.79
957,K. N. Toosi University of Technology,IRAN,49.78,57.44,26.64,51.27,42.5,35.71,263.33
958,Kermanshah University of Medical Sciences,IRAN,37.48,63.07,22.45,54.11,53.7,32.5,263.3
959,Silesian University of Technology,POLAND,50.56,57.76,30.32,49.1,39.37,36.15,263.27
960,Illinois Institute of Technology,USA,40.87,59.09,25.56,51.95,46.17,39.51,263.16
961,Pukyong National University,SOUTH KOREA,47.38,57.88,26.73,51.31,41.76,37.97,263.03
962,Dokuz Eylul University,TURKEY,45.65,58.69,28.92,51.35,42.09,36.29,263.0
963,Isfahan University Medical Science,IRAN,44.74,60.34,25.88,51.67,44.36,35.77,262.76
964,Mekelle University,ETHIOPIA,29.03,62.32,16.21,56.17,67.27,31.2,262.2
965,Xi'an University of Architecture & Technology,CHINA MAINLAND,55.34,58.1,25.16,51.56,43.54,28.39,262.09
966,Southern Illinois University,USA,40.76,60.02,27.14,51.93,44.34,37.9,262.09
967,Beni Suef University,EGYPT,47.56,57.11,23.42,49.58,44.04,40.31,262.0
968,University of Alaska Fairbanks,USA,42.15,60.99,24.65,50.06,44.69,39.45,261.99
969,SRM Institute of Science & Technology Chennai,INDIA,49.83,57.31,27.24,49.42,41.52,36.42,261.75
970,University of Montana,USA,41.28,61.82,25.1,50.85,45.48,37.02,261.55
971,Hunan Agricultural University,CHINA MAINLAND,48.01,60.59,24.03,51.78,46.23,30.91,261.55
972,University of New Brunswick,CANADA,43.86,57.27,25.5,49.95,42.76,42.18,261.51
973,Universidade Federal do Espirito Santo,BRAZIL,50.07,55.97,26.51,49.32,41.44,37.78,261.09
974,Czech University of Life Sciences Prague,CZECH REPUBLIC,49.46,56.63,26.79,46.91,39.37,41.85,261.02
975,Suez Canal University,EGYPT,43.12,57.35,22.5,50.25,46.67,40.83,260.73
976,Tokai University,JAPAN,46.23,57.39,27.49,50.2,42.05,37.36,260.72
977,University of Hertfordshire,ENGLAND,37.61,59.04,25.24,50.71,45.82,42.28,260.69
978,Universidade Federal de Uberlandia,BRAZIL,47.7,57.33,27.04,49.82,41.92,36.82,260.63
979,Universidade Federal de Mato Grosso do Sul,BRAZIL,54.36,56.24,28.53,46.4,36.44,38.63,260.6
980,Taibah University,SAUDI ARABIA,48.15,55.62,24.38,46.87,39.92,45.6,260.55
981,North Dakota State University Fargo,USA,45.74,58.24,27.84,49.76,41.52,37.42,260.52
982,Universidade Federal de Sergipe,BRAZIL,36.78,60.06,22.61,53.85,55.4,31.8,260.5
983,Imam Abdulrahman Bin Faisal University,SAUDI ARABIA,49.11,55.08,24.19,47.73,41.11,43.1,260.34
984,Ernst Moritz Arndt Universitat Greifswald,GERMANY (FED REP GER),39.85,59.26,24.79,51.13,45.13,40.12,260.27
985,University of Kaiserslautern,GERMANY (FED REP GER),40.65,58.31,26.07,50.11,44.88,39.86,259.89
986,Mohammed V University in Rabat,MOROCCO,46.44,54.55,29.16,47.09,40.86,41.77,259.86
987,Poznan University of Medical Sciences,POLAND,43.43,58.99,27.01,50.08,42.81,37.42,259.75
988,Universidad de Jaen,SPAIN,48.01,56.16,25.53,48.87,41.11,39.96,259.63
989,Babol Noshirvani University of Technology,IRAN,40.46,61.69,21.86,53.93,50.77,30.67,259.39
990,Koc University,TURKEY,45.84,56.23,26.47,49.07,41.03,40.72,259.35
991,University of Maryland Baltimore County,USA,42.6,61.49,26.68,47.31,42.32,38.84,259.25
992,Abo Akademi University,FINLAND,41.28,57.81,24.47,49.73,43.16,42.73,259.17
993,Soonchunhyang University,SOUTH KOREA,49.33,58.54,28.26,49.51,40.32,33.19,259.16
994,Lanzhou University of Technology,CHINA MAINLAND,53.07,57.78,25.89,51.54,43.56,27.23,259.07
995,State University of New York (SUNY) Binghamton,USA,41.72,59.15,26.99,50.69,44.08,36.42,259.04
996,Marmara University,TURKEY,46.08,56.36,29.63,49.32,40.3,37.27,258.97
997,Indian Institute of Technology (IIT BHU) - Varanasi,INDIA,51.19,58.47,26.06,49.86,41.88,31.49,258.95
998,Menofia University,EGYPT,50.28,53.74,24.85,48.18,40.77,41.13,258.95
999,Sultan Qaboos University,OMAN,42.64,57.21,24.63,48.11,41.77,44.46,258.83
1000,Lodz University of Technology,POLAND,49.49,56.93,27.43,48.04,39.11,37.78,258.78
1001,Medical University Silesia,POLAND,43.66,58.17,27.2,50.03,43.27,36.42,258.75
1002,Greifswald Medical School,GERMANY (FED REP GER),34.85,60.95,22.62,53.48,51.65,35.16,258.71
1003,Hebei University,CHINA MAINLAND,51.71,58.13,25.95,50.76,42.29,29.68,258.52
1004,Wenzhou University,CHINA MAINLAND,47.53,58.87,23.17,51.65,45.99,31.31,258.51
1005,Universidade Federal da Paraiba,BRAZIL,52.69,55.59,27.24,47.43,37.68,37.78,258.42
1006,Universidad Pablo de Olavide,SPAIN,39.01,58.35,23.08,50.62,49.76,37.58,258.4
1007,City College of New York (CUNY),USA,36.38,60.77,24.87,51.98,48.26,36.13,258.39
1008,Tokushima University,JAPAN,43.63,57.94,27.61,50.67,41.84,36.53,258.21
1009,Universidade Estadual de Maringa,BRAZIL,48.32,57.45,26.48,49.52,41.48,34.89,258.14
1010,Dublin City University,IRELAND,41.06,57.05,26.84,48.52,41.27,43.36,258.09
1011,Charles Sturt University,AUSTRALIA,39.92,57.12,25.47,48.56,47.25,39.67,257.99
1012,University of New England,AUSTRALIA,43.05,57.25,26.36,49.3,40.88,41.11,257.96
1013,Vietnam National University Hochiminh City,VIETNAM,51.24,53.41,25.69,46.93,39.24,41.39,257.9
1014,University of Jordan,JORDAN,45.74,55.41,25.72,47.85,39.81,43.14,257.67
1015,Skolkovo Institute of Science & Technology,RUSSIA,45.93,57.72,23.18,47.47,43.23,39.96,257.49
1016,Tianjin University of Technology,CHINA MAINLAND,48.29,62.48,26.06,46.49,42.48,31.58,257.37
1017,University of Ghana,GHANA,45.62,54.23,24.88,48.2,39.96,44.23,257.12
1018,Guilin University of Electronic Technology,CHINA MAINLAND,47.7,56.32,25.91,51.95,44.1,31.09,257.07
1019,University of Pecs,HUNGARY,40.76,57.46,26.08,49.54,43.28,39.83,256.95
1020,University of Akron,USA,37.86,59.55,25.88,51.42,45.05,37.1,256.87
1021,Henan University of Science & Technology,CHINA MAINLAND,53.71,58.67,27.23,46.82,39.04,31.4,256.87
1022,Savitribai Phule Pune University,INDIA,38.4,61.02,24.62,52.33,48.6,31.7,256.67
1023,North University of China,CHINA MAINLAND,48.92,57.6,25.19,52.68,44.51,27.7,256.62
1024,University Kashan,IRAN,43.05,59.72,23.25,53.26,48.3,28.89,256.48
1025,Chongqing University of Posts & Telecommunications,CHINA MAINLAND,47.84,55.74,25.87,50.06,43.11,33.87,256.48
1026,William & Mary,USA,33.93,61.15,25.02,51.68,48.48,36.2,256.46
1027,National Institute of Technology Rourkela,INDIA,46.08,59.09,27.11,51.12,43.56,29.43,256.38
1028,University of Louisiana Lafayette,USA,41.39,59.29,24.89,49.32,43.89,37.58,256.36
1029,University of Memphis,USA,43.33,56.26,26.41,50.92,43.02,36.42,256.34
1030,Loma Linda University,USA,38.36,58.35,26.91,51.22,44.79,36.7,256.33
1031,Dankook University,SOUTH KOREA,47.93,57.76,27.42,49.94,40.12,33.15,256.31
1032,Magna Graecia University of Catanzaro,ITALY,38.89,59.9,24.85,49.92,45.82,36.91,256.3
1033,Universidad Andres Bello,CHILE,42.81,56.59,24.08,48.15,42.68,41.82,256.13
1034,Florida Atlantic University,USA,45.68,56.03,27.44,48.69,40.04,38.23,256.1
1035,New York Medical College,USA,29.15,61.53,24.96,53.32,53.27,33.78,256.0
1036,Jiangxi Normal University,CHINA MAINLAND,48.68,58.98,24.82,50.75,44.37,28.28,255.88
1037,Howard University,USA,30.22,59.65,23.9,53.57,54.09,34.38,255.81
1038,Kagoshima University,JAPAN,46.02,56.93,27.21,48.97,39.87,36.8,255.79
1039,University of Windsor,CANADA,42.98,55.76,25.87,48.56,40.59,41.67,255.43
1040,University of Maribor,SLOVENIA,44.35,55.7,26.31,47.47,39.95,41.5,255.29
1041,University of Sharjah,UNITED ARAB EMIRATES,44.96,54.61,23.24,47.31,42.88,42.27,255.28
1042,Tokyo University of Agriculture & Technology,JAPAN,45.44,57.31,27.13,47.61,38.93,38.8,255.22
1043,Shenyang Pharmaceutical University,CHINA MAINLAND,46.41,58.97,25.01,52.95,44.66,27.2,255.21
1044,Ataturk University,TURKEY,46.29,57.72,27.43,50.3,41.73,31.65,255.11
1045,Istanbul University - Cerrahpasa,TURKEY,46.56,55.57,27.54,48.43,41.61,35.28,254.99
1046,University of Bucharest,ROMANIA,44.13,56.3,28.2,46.68,38.52,41.16,254.98
1047,Gifu University,JAPAN,47.24,56.14,27.38,48.77,39.74,35.61,254.88
1048,Xinjiang University,CHINA MAINLAND,53.04,55.82,24.82,49.82,42.12,29.23,254.86
1049,Universidad Autonoma de Chile,CHILE,34.27,57.98,20.63,50.6,51.82,39.45,254.75
1050,"University of Chemistry & Technology, Prague",CZECH REPUBLIC,42.81,57.93,25.39,49.18,41.95,37.44,254.7
1051,University of Peradeniya,SRI LANKA,25.16,59.79,18.46,54.05,62.99,34.21,254.66
1052,Scuola Normale Superiore di Pisa,ITALY,38.15,59.32,24.34,49.0,44.66,39.12,254.59
1053,Universidade Federal do Para,BRAZIL,51.39,55.08,26.85,46.24,36.49,38.4,254.46
1054,University of West England,ENGLAND,39.41,57.74,25.52,49.99,43.06,38.74,254.45
1055,Kasetsart University,THAILAND,46.92,53.96,26.46,47.14,38.31,41.59,254.37
1056,Monash University Sunway,MALAYSIA,39.85,60.56,23.35,46.84,42.65,41.07,254.31
1057,University of Kragujevac,SERBIA,27.31,60.23,21.45,53.75,57.88,33.69,254.3
1058,Beijing Technology & Business University,CHINA MAINLAND,53.46,56.08,24.37,49.5,41.68,28.83,253.92
1059,Universiti Teknologi MARA,MALAYSIA,36.6,57.37,29.63,47.7,43.46,38.85,253.62
1060,University of South Bohemia Ceske Budejovice,CZECH REPUBLIC,42.15,57.02,24.41,47.29,40.78,41.97,253.61
1061,Universite Paris 13,FRANCE,31.85,58.89,26.1,50.81,45.08,40.85,253.57
1062,University of the Sunshine Coast,AUSTRALIA,43.05,56.9,24.56,48.01,40.51,40.49,253.52
1063,Zhejiang A&F University,CHINA MAINLAND,45.28,58.51,22.26,49.6,45.15,32.69,253.49
1064,Ehime University,JAPAN,45.71,56.36,26.41,48.14,39.92,36.9,253.44
1065,Pontificia Universidad Javeriana,COLOMBIA,30.97,57.66,22.27,50.9,53.24,38.35,253.39
1066,University of Guilan,IRAN,46.5,56.82,24.89,50.23,42.93,32.01,253.38
1067,Chengdu University of Technology,CHINA MAINLAND,54.03,54.48,25.61,47.14,38.72,33.38,253.35
1068,Liaocheng University,CHINA MAINLAND,52.38,57.41,23.49,50.92,44.45,24.69,253.34
1069,Warsaw University of Life Sciences,POLAND,49.11,56.02,26.98,46.41,38.37,36.21,253.1
1070,Birla Institute of Technology & Science Pilani (BITS Pilani),INDIA,47.47,57.14,26.39,47.95,40.74,33.21,252.91
1071,Jimma University,ETHIOPIA,27.64,60.57,15.79,54.97,63.67,30.11,252.75
1072,University of Toyama,JAPAN,43.96,56.19,26.64,48.94,40.57,36.03,252.34
1073,Shanghai Maritime University,CHINA MAINLAND,46.92,54.42,23.67,49.62,42.72,34.96,252.32
1074,University of Lincoln,ENGLAND,38.11,55.69,23.86,49.83,46.05,38.72,252.26
1075,Yildiz Technical University,TURKEY,47.38,55.39,27.58,48.77,39.96,33.11,252.2
1076,University of Maine Orono,USA,42.36,58.09,24.98,48.36,41.95,36.38,252.13
1077,University of Waikato,NEW ZEALAND,41.61,56.28,24.77,47.66,39.89,41.84,252.05
1078,Kitasato University,JAPAN,47.06,56.33,27.46,48.5,39.13,33.53,252.03
1079,Ecole nationale superieure de chimie de Montpellier,FRANCE,40.91,58.36,22.11,48.09,43.63,38.79,251.9
1080,University of Peshawar,PAKISTAN,43.96,55.81,23.11,47.8,41.57,39.65,251.89
1081,China Jiliang University,CHINA MAINLAND,46.32,56.42,24.77,50.7,43.33,30.32,251.86
1082,University of Silesia in Katowice,POLAND,48.1,54.84,26.27,46.67,37.67,38.26,251.8
1083,China Three Gorges University,CHINA MAINLAND,47.38,57.26,24.28,49.57,42.9,30.21,251.61
1084,Anglia Ruskin University,ENGLAND,32.18,59.18,21.98,50.97,49.71,37.52,251.53
1085,Yangtze University,CHINA MAINLAND,51.59,55.4,25.34,47.81,39.29,31.77,251.18
1086,Politecnico di Bari,ITALY,36.74,56.76,24.99,49.79,46.17,36.72,251.16
1087,Kuwait University,KUWAIT,40.87,54.41,23.71,48.55,43.47,40.03,251.06
1088,Salzburg University,AUSTRIA,38.89,56.15,23.85,48.02,42.21,41.83,250.97
1089,University of Calcutta,INDIA,46.71,55.91,27.22,48.04,38.73,34.11,250.72
1090,Portland State University,USA,42.36,56.55,26.31,49.34,40.79,35.3,250.65
1091,Texas A&M University Qatar,QATAR,32.01,56.8,23.26,49.42,46.11,42.97,250.58
1092,Birkbeck University London,ENGLAND,38.77,55.8,26.24,48.94,41.84,38.91,250.5
1093,Jichi Medical University,JAPAN,43.22,57.68,26.5,49.85,42.62,30.61,250.48
1094,Hunan University of Science & Technology,CHINA MAINLAND,48.57,57.58,23.45,48.1,42.85,29.71,250.26
1095,Benha University,EGYPT,48.1,52.46,23.41,46.08,39.78,40.38,250.22
1096,University of Massachusetts Lowell,USA,40.61,56.44,25.38,49.13,42.26,36.35,250.17
1097,University of Regina,CANADA,39.77,55.51,23.62,48.89,42.99,39.38,250.16
1098,Saarland University,GERMANY (FED REP GER),21.7,61.73,24.38,53.58,49.56,39.14,250.09
1099,Universidad de Las Palmas de Gran Canaria,SPAIN,42.01,54.88,23.97,48.47,43.06,37.7,250.09
1100,University of Texas Rio Grande Valley,USA,37.94,56.69,24.48,48.77,46.34,35.7,249.92
1101,National Taiwan Normal University,TAIWAN,46.5,54.16,25.94,47.21,37.97,38.08,249.86
1102,University of the Andes Colombia,COLOMBIA,42.78,53.0,26.46,46.15,38.59,42.86,249.85
1103,"Jawaharlal Nehru University, New Delhi",INDIA,41.5,57.42,26.12,48.86,42.19,33.73,249.83
1104,Vietnam National University Hanoi,VIETNAM,42.85,53.81,23.35,47.28,41.62,40.88,249.78
1105,Aswan University,EGYPT,35.97,53.81,19.18,48.76,55.48,36.24,249.44
1106,Polytechnic University of Bucharest,ROMANIA,41.1,54.88,32.93,42.94,35.69,41.77,249.31
1107,Prince Sattam Bin Abdulaziz University,SAUDI ARABIA,55.3,49.65,22.8,42.49,35.35,43.59,249.19
1108,Teikyo University,JAPAN,39.73,57.82,24.78,51.06,45.94,29.72,249.05
1109,Rochester Institute of Technology,USA,36.52,56.83,25.58,48.97,45.38,35.61,248.9
1110,Universitat de Lleida,SPAIN,40.99,56.2,23.59,48.19,42.1,37.71,248.77
1111,University of Indonesia,INDONESIA,36.78,54.02,32.56,44.84,40.81,39.52,248.54
1112,University of Gdansk,POLAND,44.39,54.72,25.52,46.64,38.62,38.53,248.41
1113,Scuola Superiore Sant'Anna,ITALY,37.73,56.29,23.96,48.6,43.17,38.6,248.36
1114,Humanitas University,ITALY,33.02,58.37,22.04,48.9,49.12,36.85,248.29
1115,Universidade Federal de Lavras,BRAZIL,49.91,53.89,26.47,45.05,36.78,36.1,248.21
1116,Bahir Dar Univeristy,ETHIOPIA,29.63,57.88,15.71,52.6,63.78,28.57,248.19
1117,Minia University,EGYPT,46.68,52.2,23.05,45.62,39.36,41.22,248.13
1118,Shanghai Ocean University,CHINA MAINLAND,49.44,54.55,24.6,46.91,39.3,33.26,248.06
1119,Ahmadu Bello University,NIGERIA,24.04,58.87,16.38,53.38,65.3,30.07,248.04
1120,Bournemouth University,ENGLAND,36.83,55.88,24.12,48.7,43.22,39.19,247.94
1121,Tokyo Women's Medical University,JAPAN,41.5,57.23,26.75,49.18,41.52,31.51,247.69
1122,Ihsan Dogramaci Bilkent University,TURKEY,36.65,56.08,24.37,49.27,42.71,38.59,247.66
1123,University of Camerino,ITALY,38.32,57.07,22.0,47.84,45.31,36.97,247.51
1124,Universite Paul-Valery,FRANCE,36.6,57.23,24.3,46.66,41.69,40.87,247.36
1125,Universidade do Algarve,PORTUGAL,39.05,55.28,23.51,46.99,40.73,41.73,247.3
1126,Tianjin University Science & Technology,CHINA MAINLAND,49.57,58.06,25.64,43.87,38.27,31.65,247.06
1127,Peoples Friendship University of Russia,RUSSIA,43.22,53.28,28.36,43.12,37.39,41.64,247.02
1128,Universite Jean Monnet,FRANCE,41.02,54.4,24.8,47.02,39.92,39.67,246.84
1129,Universidad Autonoma de Nuevo Leon,MEXICO,43.63,53.39,26.27,46.16,38.16,39.02,246.63
1130,Rhodes University,SOUTH AFRICA,38.97,55.37,23.74,47.21,42.1,39.18,246.58
1131,Shanxi Medical University,CHINA MAINLAND,51.44,52.77,25.19,46.72,37.96,32.33,246.42
1132,University of Huddersfield,ENGLAND,40.72,53.26,25.12,47.13,39.43,40.62,246.28
1133,University of Nairobi,KENYA,32.55,54.95,21.1,49.26,48.43,39.85,246.14
1134,Heilongjiang University,CHINA MAINLAND,40.8,59.02,22.83,52.08,47.93,23.45,246.11
1135,Northwest Normal University - China,CHINA MAINLAND,49.65,56.08,24.86,49.86,43.38,21.85,245.66
1136,Charles Darwin University,AUSTRALIA,41.46,54.81,23.8,47.1,40.31,38.13,245.61
1137,University of Mons,BELGIUM,35.93,55.66,23.03,47.03,43.66,40.15,245.46
1138,Poznan University of Technology,POLAND,44.19,54.81,26.97,46.58,39.65,33.14,245.35
1139,Universitat Kassel,GERMANY (FED REP GER),40.72,54.75,25.25,46.09,39.12,39.39,245.32
1140,Universidad de Almeria,SPAIN,47.21,52.99,24.28,45.23,37.99,37.55,245.24
1141,Universitat Siegen,GERMANY (FED REP GER),35.28,57.26,24.75,46.83,43.08,37.91,245.1
1142,University Campus Bio-Medico - Rome Italy,ITALY,37.9,57.11,25.11,46.58,41.57,36.79,245.05
1143,University of South China,CHINA MAINLAND,47.81,55.41,24.71,47.58,39.73,29.77,245.01
1144,Jikei University,JAPAN,40.38,56.65,24.94,49.6,43.93,29.29,244.79
1145,Tallinn University of Technology,ESTONIA,37.78,52.2,24.76,45.98,41.52,42.45,244.69
1146,Fujita Health University,JAPAN,40.57,56.43,23.86,49.61,44.31,29.89,244.68
1147,Firat University,TURKEY,43.12,53.98,25.55,47.66,41.04,33.24,244.6
1148,University of Zambia,ZAMBIA,26.77,56.96,17.17,51.7,55.96,35.97,244.53
1149,Universidad de Guadalajara,MEXICO,46.17,51.52,26.67,44.97,35.91,39.25,244.49
1150,King Saud Bin Abdulaziz University for Health Sciences,SAUDI ARABIA,34.95,55.56,22.96,48.0,43.45,39.4,244.32
1151,Erciyes University,TURKEY,44.19,55.27,26.97,47.35,38.59,31.92,244.3
1152,Qingdao Agricultural University,CHINA MAINLAND,47.95,55.57,22.9,47.99,41.98,27.82,244.22
1153,Jamia Millia Islamia,INDIA,41.17,56.83,23.65,46.33,40.49,35.68,244.15
1154,Yamagata University,JAPAN,41.75,54.77,25.2,47.73,39.94,34.55,243.95
1155,Baqiyatallah University of Medical Sciences (BMSU),IRAN,23.74,62.65,20.2,53.77,55.67,27.9,243.92
1156,Kafrelsheikh University,EGYPT,45.06,53.93,20.89,44.82,40.85,38.28,243.83
1157,Kunming Medical University,CHINA MAINLAND,46.02,55.3,25.02,47.98,39.25,30.15,243.72
1158,University of Isfahan,IRAN,45.56,54.06,24.85,47.38,38.78,32.9,243.53
1159,University of Lodz,POLAND,44.52,53.65,25.9,45.32,36.74,37.36,243.48
1160,Incheon National University,SOUTH KOREA,45.53,53.26,23.8,46.8,39.11,34.86,243.36
1161,Universidade Estadual de Londrina,BRAZIL,43.46,54.53,25.52,46.95,38.47,34.2,243.13
1162,Universitetet i Stavanger,NORWAY,42.25,52.22,23.9,45.86,38.87,39.92,243.03
1163,Shihezi University,CHINA MAINLAND,46.86,55.41,24.09,48.75,41.7,26.11,242.92
1164,Anhui Agricultural University,CHINA MAINLAND,45.71,55.46,22.94,47.64,41.3,29.65,242.7
1165,University of Split,CROATIA,35.79,55.64,25.28,45.87,41.43,38.6,242.62
1166,Universidade Tecnologica Federal do Parana,BRAZIL,48.46,52.06,26.2,44.76,35.86,35.26,242.61
1167,Ball State University,USA,28.47,57.92,19.84,52.84,57.82,25.7,242.58
1168,Southern Methodist University,USA,37.56,54.77,25.44,47.88,42.04,34.81,242.5
1169,Maynooth University,IRELAND,32.76,54.82,21.96,47.1,49.05,36.76,242.46
1170,University of Denver,USA,38.44,55.15,24.86,49.21,42.49,32.14,242.3
1171,University of Warmia & Mazury,POLAND,47.84,52.55,26.79,44.17,35.93,35.02,242.3
1172,Selcuk University,TURKEY,44.58,52.94,26.96,46.25,37.48,34.04,242.26
1173,Bharathiar University,INDIA,36.91,55.46,23.38,48.3,42.41,35.47,241.95
1174,Gunma University,JAPAN,42.92,54.57,26.17,47.52,39.11,31.57,241.86
1175,Daegu Gyeongbuk Institute of Science & Technology (DGIST),SOUTH KOREA,36.2,56.76,21.94,49.18,44.88,32.81,241.76
1176,Kyoto Prefectural University of Medicine,JAPAN,40.54,55.52,25.66,48.93,42.05,29.04,241.72
1177,Ecole de Technologie Superieure - Canada,CANADA,35.7,52.77,23.56,48.11,42.82,38.36,241.32
1178,Universidad Austral de Chile,CHILE,43.09,52.5,23.79,43.41,36.56,41.78,241.13
1179,Universidade da Beira Interior,PORTUGAL,36.56,55.06,24.04,46.46,41.27,37.69,241.08
1180,Indian Institute of Technology (IIT) - Indore,INDIA,40.61,54.5,23.07,48.29,42.72,31.84,241.04
1181,University of Mohaghegh Ardabili,IRAN,39.21,53.72,19.99,49.86,49.25,28.98,241.02
1182,Osaka Prefecture University,JAPAN,41.68,54.33,25.56,47.09,39.15,33.16,240.98
1183,Ecole Superieure de Physique et de Chimie Industrielles de la Ville de Paris (ESPCI),FRANCE,33.53,57.91,20.34,48.63,46.23,34.33,240.97
1184,Dongguan University of Technology,CHINA MAINLAND,43.63,54.31,21.2,48.17,43.7,29.68,240.69
1185,Universidad Nacional de Educacion a Distancia (UNED),SPAIN,39.77,52.61,24.9,46.2,42.67,34.43,240.57
1186,Payame Noor University,IRAN,41.24,56.57,24.18,47.83,41.22,29.44,240.49
1187,University of the Philippines Manila,PHILIPPINES,18.2,58.77,16.37,53.39,63.17,30.35,240.25
